personid,dateofstop,timeofstop,agency,subagency,descrption,location,latitude,longitude,contributedaccident,belts,personalinjury,propertydamge,fatal,commerciallicense,hazmat,commericalvehicels,alcohol,workzone,accident
p2327,9/5/2014,8:35:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONACY /  NICHOLSON FARM LN,39.22345167,-77.42033833,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
p2330,3/8/2013,10:41:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 48 MPH IN A POSTED 35 MPH ZONE,FATHER HURLEY BLVD/ BEACONFIELD WAY,39.1902899,-77.27281528,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No
p2338,7/17/2014,9:07:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,RT355@ CROGHAN LN,39.27786167,-77.31453167,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes
p2343,12/7/2013,1:17:00,MCP,"5th district, Germantown",Headlights (*),GERMANTOWN RD & AIRCRAFT DR,39.18605,-77.25345833,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes
p2345,4/17/2013,9:20:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 30 MPH ZONE,CLOPPER ROAD AT LIBERTY MILL ROAD,39.1613828,-77.28097497,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
p2347,2/18/2015,15:52:00,MCP,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106,MIDDLEBROOK RD AND GREAT SENECA HWY,39.17469,-77.25908,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No
p2425,5/24/2012,17:47:00,MCP,"5th district, Germantown",OPERATE MOTORCYCLE W/O EYE PROTECTION,FREDERICK ROAD AND BRINK ROAD,39.21195037,-77.2482731,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No
p2429,7/9/2014,7:34:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONOCACY @ NICHOLSON FARM,39.22342333,-77.42043333,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
p2431,11/20/2015,9:39:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 50 MPH IN A POSTED 30 MPH ZONE,CLOPPER RD @ LIBERTY MILL RD,39.16118333,-77.27985,No,No,No,Yes,No,No,No,No,No,Yes,Yes
p2457,4/29/2016,23:35:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GERMANTOWN RD @  MIDDLEBROOK,39.181055,-77.26184667,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No
p2470,2/16/2017,16:30:00,MCP,"5th district, Germantown",DRIVING VEHICLE IN HOV LANE WHEN NOT AUTHORIZED BY TRAFFIC CONTROL DEVICE,N/B 270 PRIOR TO EXIT 11,39.14376167,-77.21388167,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
p2495,3/9/2012,17:12:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 50 MPH IN A POSTED 30 MPH ZONE,9250 DAMASCUS RD,39.28369773,-77.19201872,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No
p2503,8/28/2015,8:35:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONACY / NICHOLSON FARM LANE,39.2235,-77.42034667,Yes,Yes,No,No,No,No,Yes,No,No,No,No
p2511,4/26/2014,0:29:00,MCP,"5th district, Germantown",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,24000 BLOCK OF RIDGE RD,39.255665,-77.22673333,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
p2514,5/16/2014,23:58:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 58 MPH IN A POSTED 40 MPH ZONE,MIDDLEBROOK RD @ 270,39.17518333,-77.24730333,Yes,No,No,No,No,No,No,Yes,Yes,No,No
p2523,12/7/2013,1:11:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,355  @ OBSERVATION,39.20651667,-77.24195333,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes
p2527,4/22/2013,16:37:00,MCP,"5th district, Germantown",DRIVER CHANGING LANES WHEN UNSAFE,CLOPPER RD WB AT RT 118,39.16525833,-77.28805333,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
p2536,6/20/2014,17:32:00,MCP,"5th district, Germantown",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,NB FREDERICK RD / BRINK RD,39.21261833,-77.24858,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes
p2564,7/26/2016,7:40:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,GERMANTOWN RD AND BOWMAN MILL DR,39.17512167,-77.27205833,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No
p2567,7/10/2014,7:24:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONACY /  NICHOLSON FARM LN,39.22348667,-77.42041,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No
p2575,2/27/2013,2:45:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,27 AND OBSERVATION,,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes
p2594,6/11/2015,7:03:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONACY / NICHOLSON FARM LANE,39.22342333,-77.42039667,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
p2595,3/10/2013,1:19:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,OBSERVATION DR/ FATHER HURLEY BLVD,,,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No
p2597,10/15/2012,5:04:00,MCP,"5th district, Germantown",PERMITTING UNAUTHORIZED PERSON TO DRIVE RENTED MOTOR VEHICLE IN VIOLATION OF RENTAL AGREEMENT,OBSERVATION DRIVE AND MILESTONE MANOR DR,39.18418968,-77.26318172,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No
p2601,4/14/2015,1:56:00,MCP,"5th district, Germantown","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",MIDDLEBROOK RD @ LOCBURY DR,39.18271833,-77.27067,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No
p2619,1/18/2017,6:45:00,MCP,"5th district, Germantown",DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO VEH AFTER TURN ON RED,GREAT SENECA HWY/CLOPPER RD,39.15839667,-77.27571833,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No
p2631,4/26/2014,0:29:00,MCP,"5th district, Germantown",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,24000 BLOCK OF RIDGE RD,39.255665,-77.22673333,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No
p2632,11/4/2015,8:09:00,MCP,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,WEGMANS WAY @ OBSERVATION ROAD,39.19995,-77.25455167,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes
p2641,4/28/2016,8:02:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONACY / NICHOLSON FARM LANE,39.22344333,-77.42035833,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No
p2672,6/16/2016,11:06:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 51 MPH IN A POSTED 30 MPH ZONE,CLOPPER RD @ LIBERTY MILL RD,39.16102333,-77.27958167,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
p2683,9/7/2013,3:30:00,MCP,"5th district, Germantown",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,BRINK RD @ RIDGE RD,39.18466167,-77.26263167,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
p2684,12/24/2014,22:08:00,MCP,"5th district, Germantown",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,PLUMMER DR @ STALEYBRIDGE RD,,,No,No,No,No,No,Yes,No,Yes,No,No,Yes
p2688,11/9/2012,23:41:00,MCP,"5th district, Germantown",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,BUREAU DR @ FIRSTFIELD RD,39.14970773,-77.2337121,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
p2706,4/20/2015,17:14:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,BARNESVILLE RD @ MT EPHRAM,39.22904833,-77.41586667,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes
p2707,11/7/2013,8:46:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,CLOPPER ROAD/LIBERTY MILL,39.15878333,-77.27559,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes
p2718,9/23/2015,23:10:00,MCP,"5th district, Germantown",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,GREAT SENECA HGWY @ GROTTO LANE,39.168175,-77.267715,No,No,No,Yes,No,No,Yes,No,No,No,No
p2737,3/10/2015,8:35:00,MCP,"5th district, Germantown",DRIVER FAILURE TO STOP AT STOP SIGN LINE,SCENERY DR @ MIDDLEBROOK RD,39.277225,-77.16897667,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes
p2739,1/28/2016,18:27:00,MCP,"5th district, Germantown",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,CRYSTAL ROCK DR @ CRYSTAL ROCK COURT,,,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No
p2745,5/30/2014,10:42:00,MCP,"5th district, Germantown",OPERATOR NOT RESTRAINED BY SEATBELT,CENTURY BLVD @ PINNACLE DR,39.18222167,-77.26492833,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes
p2746,11/25/2015,16:16:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,OBSERVATION DR AND SENECA MEADOWS PARKWA,39.19855,-77.253575,Yes,No,No,No,No,No,Yes,No,No,No,No
p2758,9/16/2015,16:26:00,MCP,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",MIDDLEBROOK @ AMARANTH,39.17501,-77.25248,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes
p2767,11/1/2015,9:25:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,121 @ BRIDGE OF LAKE,39.18664667,-77.312135,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No
p2772,4/19/2015,18:54:00,MCP,"5th district, Germantown","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",I270 @ MIDDLEBROOK,39.23841167,-77.29238833,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes
p2777,8/26/2014,10:25:00,MCP,"5th district, Germantown",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,OBSERVATION DR AT SHAKESPEARE BV,39.19837833,-77.25540667,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes
p2793,1/31/2017,10:21:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,EXIT OF PANERA SC ONTO CENTURY BLVD,39.11207,-77.23560017,Yes,No,No,Yes,No,Yes,No,No,No,No,No
p2800,5/22/2015,16:26:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,DICKERSON RD AND MT EPHRIAM RD,39.22037167,-77.42385167,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
p2815,9/8/2012,17:03:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 45 MPH IN A POSTED 30 MPH ZONE,SKYLARK ROAD AT CHERRY BRANCH DR,,,No,No,No,No,No,Yes,No,No,Yes,Yes,No
p2821,9/25/2012,10:31:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY & REFLECT RED COLOR LIGHT ON REAR LAMPS AND REFLECTORS AS REQ.,MIDDLEBROOK RD AT LOCBURY DR,39.18138502,-77.27051882,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes
p2828,9/22/2014,4:08:00,MCP,"5th district, Germantown",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,27 @ OBSERVATION DR,39.19969667,-77.25981,No,No,No,No,No,No,Yes,Yes,No,Yes,No
p2838,10/21/2014,20:35:00,MCP,"5th district, Germantown",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED,BARNESVILLE RD @ W. OLD BALTIMORE RD,39.22076553,-77.36674083,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No
p2839,2/18/2015,15:52:00,MCP,"5th district, Germantown",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER 26-206,MIDDLEBROOK RD AND GREAT SENECA HWY,39.17469,-77.25908,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes
p2867,4/23/2013,18:04:00,MCP,"5th district, Germantown",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,GREAT SENECA HWY@CLOPPERS MILL RD,39.14870513,-77.27633563,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes
p2942,1/14/2015,10:58:00,MCP,"5th district, Germantown",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,WISTERIA DR @ GERMANTOWN RD,39.17829667,-77.26795667,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No
p2947,4/8/2015,1:55:00,MCP,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",RIDGE RD @ OBSERVATION DR,39.19733833,-77.26546667,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes
p2951,4/10/2014,12:51:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,RT 121 BARNESVILLE RD,39.19041167,-77.30850333,No,Yes,No,No,No,No,Yes,No,No,No,No
p2958,9/25/2012,10:31:00,MCP,"5th district, Germantown",VEH. HWY. OPERATION WITH INADEQUATE REAR RED LIGHT REFLECTOR,MIDDLEBROOK RD AT LOCBURY DR,39.18138502,-77.27051882,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No
p2970,9/24/2014,19:35:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,RT 118 & WIESTERA DR,39.17774667,-77.26807167,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes
p2975,1/20/2014,11:12:00,MCP,"5th district, Germantown",FAILURE TO STOP AT STOP SIGN,121 AND GATEWAY CTR,,,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No
p2986,9/12/2012,21:54:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,I 270 SB/CLARKSBURG RD.,39.22741813,-77.28245303,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes
p2991,11/19/2015,18:34:00,MCP,"5th district, Germantown",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,SEMINARY PLACE/BROOKVILLE ROAD,39.00963333,-77.04403167,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No
p3038,9/1/2015,9:56:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,109/ SELLMAN,39.20981833,-77.38214167,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No
p3040,5/24/2012,17:47:00,MCP,"5th district, Germantown","OPERATING MOTORCYCLE BETWEEN LANES OF TRAFFIC, ADJACENT LINES OF VEHS",FREDERICK ROAD AND BRINK ROAD,39.21195037,-77.2482731,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes
p3056,4/5/2016,8:02:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,RICHTER FARM / SMOKEWOOD,39.14825833,-77.277325,Yes,No,No,No,No,Yes,No,No,No,Yes,No
p3059,12/3/2012,7:49:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MOUTH OF MONACACY RD & NICHOLSON FARM R,39.2234079,-77.4204103,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
p3073,9/7/2013,3:30:00,MCP,"5th district, Germantown",DRIVING WHILE IMPAIRED BY ALCOHOL,BRINK RD @ RIDGE RD,39.18466167,-77.26263167,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes
p3090,10/25/2016,19:24:00,MCP,"5th district, Germantown",FAIL TO PLACE & PROPERLY DISPLAY TEMP. REG. PLATE AFTER CURRENT REG. PLATE MADE ILLEGIBLE,118 @ CLOPPER,39.17112333,-77.27767167,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes
p3094,1/31/2017,10:21:00,MCP,"5th district, Germantown",DRIVER FAILURE TO STOP AT STOP SIGN LINE,EXIT OF PANERA SC ONTO CENTURY BLVD,39.11207,-77.23560017,No,No,No,Yes,No,No,Yes,No,Yes,No,No
p3095,12/9/2015,14:19:00,MCP,"5th district, Germantown",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,118/OBSERVATION,39.190225,-77.24896667,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
p3102,10/11/2016,13:25:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,CLOPPER ROAD AT 118,39.16143667,-77.28065667,Yes,No,Yes,No,No,No,No,No,No,No,No
p3142,11/2/2016,22:20:00,MCP,"5th district, Germantown",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,MIDDLEBROOK RD @ 270,39.17717333,-77.24427333,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes
p3143,2/25/2015,17:52:00,MCP,"5th district, Germantown",DRIVING UNSAFE VEH. ON HWY.,MIDDLEBROOK RD/WARING STATION RD,39.17408333,-77.251085,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes
p3144,3/21/2014,16:34:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,10900 BLOCK BETHESDA CHURCH ROAD,39.29669833,-77.22650167,No,Yes,No,No,No,Yes,No,No,No,No,No
p3167,11/8/2013,10:05:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,N/B IS270 @ FROM MD 124,39.153925,-77.22220833,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes
p3171,8/7/2016,16:41:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MIDDLEBROOK RD @ GERMANTOWN RD,39.18047667,-77.26386667,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No
p3189,11/2/2016,10:39:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MIDDLEBROOK RD AT SB 270 RAMP,39.17439667,-77.24822167,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes
p3202,11/4/2015,8:09:00,MCP,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",WEGMANS WAY @ OBSERVATION ROAD,39.19995,-77.25455167,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No
p3209,3/2/2016,22:59:00,MCP,"5th district, Germantown",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,GERMANTOWN RD @ WISTERIA DR,,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
p3215,10/18/2013,17:09:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,N/B IS 270  PRIOR TO MIDDLEBROOK RD,39.15812167,-77.22785833,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes
p3216,1/27/2016,14:26:00,MCP,"5th district, Germantown",DRIVER CHANGING LANES WHEN UNSAFE,MIDDLEBROOK/CRYSTAL ROCK,39.17490833,-77.253295,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes
p3221,1/31/2017,10:21:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,EXIT OF PANERA SC ONTO CENTURY BLVD,39.11207,-77.23560017,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes
p3226,2/4/2016,14:34:00,MCP,"5th district, Germantown",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,GERMANTOWN RD & SENECA MEADOWS PKWY,39.18897,-77.251405,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
p3231,5/20/2016,8:32:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,RIFFLE FORD RD @ SIEVER CT,39.14086,-77.28513833,No,No,No,Yes,No,No,No,Yes,Yes,No,No
p3244,4/26/2014,0:29:00,MCP,"5th district, Germantown",DRIVING WHILE IMPAIRED BY ALCOHOL,24000 BLOCK OF RIDGE RD,39.255665,-77.22673333,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
p3246,6/7/2016,16:36:00,MCP,"5th district, Germantown",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,CRYSTAL ROCK DR/AIRCRAFT DR,39.18628,-77.263755,No,No,No,No,No,No,No,Yes,No,No,No
p3255,4/21/2013,3:00:00,MCP,"5th district, Germantown",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,FATHER HURLEY/ WISTERIA,39.17941762,-77.27434163,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No
p3259,11/4/2015,8:09:00,MCP,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED OUT-OF-STATE LICENSE,WEGMANS WAY @ OBSERVATION ROAD,39.19995,-77.25455167,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No
p3275,10/7/2015,10:03:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,109/ COMUS,39.2465,-77.34957667,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes
p3277,10/21/2014,20:35:00,MCP,"5th district, Germantown",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,BARNESVILLE RD @ W. OLD BALTIMORE RD,39.22076553,-77.36674083,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes
p3287,9/7/2013,3:30:00,MCP,"5th district, Germantown",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,BRINK RD @ RIDGE RD,39.18466167,-77.26263167,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes
p3303,7/15/2016,8:42:00,MCP,"5th district, Germantown",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,GERMANTOWN RD AND BOWMAN MILL DR,39.17517167,-77.27197333,No,No,No,No,No,Yes,No,No,Yes,No,Yes
p3307,2/26/2016,10:47:00,MCP,"5th district, Germantown",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,GREAT SENECA/ CLOPPER,39.15348667,-77.27851,Yes,No,No,Yes,No,No,No,No,Yes,No,No
p1111,6/20/2014,8:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,WESTBOURNE TERR @ BAYWATER RD,39.13339,-77.24847833,No,No,No,Yes,No,No,No,No,No,No,No
p1113,5/17/2013,13:41:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,MUDDY BRANCH RD @ W DEER PARK RD,39.13477242,-77.20558932,Yes,No,No,No,No,No,No,Yes,No,No,Yes
p1116,10/13/2015,19:31:00,MCP,"6th district, Gaithersburg / Montgomery Village",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,MONTGOMERY VILLAGE AVE / GREENSIDE TER,39.18077167,-77.20007,No,Yes,No,No,No,Yes,No,No,No,No,Yes
p1128,10/27/2012,2:14:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,PINEY BRANCH RD/UNIVERSITY BLVD,,,No,Yes,No,No,No,Yes,No,No,Yes,No,No
p1140,2/8/2012,22:00:00,MCP,"6th district, Gaithersburg / Montgomery Village",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GREAT SENECA HIGHWAY @ HIGH GABLES DRIVE,39.06809485,-77.16168853,No,No,No,No,No,No,No,Yes,No,No,No
p1141,6/20/2014,8:08:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,WESTBOURNE TERR @ BAYWATER RD,39.13339,-77.24847833,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes
p1166,11/9/2012,13:30:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,S/B I-270/ RT 118,,,Yes,No,No,No,No,Yes,Yes,No,No,No,No
p1175,10/13/2015,19:31:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,MONTGOMERY VILLAGE AVE / GREENSIDE TER,39.18077167,-77.20007,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No
p1177,10/27/2012,2:14:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER 26-206,PINEY BRANCH RD/UNIVERSITY BLVD,,,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes
